search_id	search_date	clicks	group
9058288127557277325	2017-11-22	1	2
-3228670695346762982	2017-11-23	1	2
-4400154273602246301	2017-11-22	0	2
-917850996065952806	2017-11-24	0	2
3528535460825399565	2017-11-24	0	2
8625790939626137258	2017-11-22	0	2
-3610410520156355549	2017-11-23	2	2
3026316593836432869	2017-11-25	0	2
8665277717896796241	2017-11-23	1	2
-2472171889303256888	2017-11-22	2	2
-798366483466788997	2017-11-23	0	2
-8883926961785475400	2017-11-23	0	2
2312289764370110690	2017-11-23	0	2
6693676720363647408	2017-11-24	0	2
6704284789147397315	2017-11-23	0	2
697129040719700241	2017-11-23	1	2
7023171977074770864	2017-11-22	2	2
-1575722215366099884	2017-11-23	1	2
-5247806363343710037	2017-11-23	1	2
-7810997666666876244	2017-11-23	1	2
2435803578807929984	2017-11-23	0	2
7361281135243785950	2017-11-23	0	2
7752563742126678355	2017-11-23	0	2
-8289672218447318983	2017-11-22	0	2
-2523408405320376531	2017-11-24	0	2
-3022178265378649578	2017-11-22	2	2
-3184501292579299866	2017-11-24	0	2
-5102851669017094085	2017-11-22	0	2
-5547451291461389692	2017-11-22	0	2
-6536637481744165570	2017-11-22	0	2
-6564618126252580129	2017-11-24	0	2
-6675841690837981391	2017-11-24	0	2
-7232910248356992728	2017-11-23	0	2
-8390181667711738822	2017-11-23	0	2
-9184604746842227037	2017-11-24	0	2
227743682025244087	2017-11-25	0	2
2933820359598357153	2017-11-22	0	2
3478287522224545514	2017-11-25	0	2
3833487489844984531	2017-11-22	1	2
4680332844602840829	2017-11-23	0	2
4774517753410570845	2017-11-23	0	2
4947443249237997646	2017-11-22	1	2
5215165699193198899	2017-11-23	0	2
6270013107142322896	2017-11-23	1	2
-1907109206643239146	2017-11-23	0	2
-4567985541729260357	2017-11-22	0	2
-7974051811978577213	2017-11-24	1	2
-8325597725185723348	2017-11-23	0	2
2116263473758437351	2017-11-23	1	2
7940872938252213173	2017-11-22	0	2
5450596754736266933	2017-11-24	0	2
-775877035888796401	2017-11-24	1	2
2116335458146331267	2017-11-23	2	2
5969695432373461015	2017-11-23	1	2
-7989416605455855337	2017-11-22	0	2
-8735164523169311078	2017-11-24	0	2
-1547199458041986825	2017-11-23	0	2
-3939825129129342222	2017-11-22	2	2
-2417979398581665873	2017-11-23	0	2
-2905865951579786977	2017-11-22	1	2
-3059612647258601496	2017-11-22	0	2
-5655085122249863957	2017-11-25	0	2
-6265347849311263902	2017-11-24	0	2
215533630510206365	2017-11-23	0	2
345346788599576885	2017-11-23	0	2
4664329763051756688	2017-11-23	0	2
-109258606481522047	2017-11-22	0	2
-1170998802702099062	2017-11-24	1	2
-2242674145803683145	2017-11-24	0	2
-6508325514074443407	2017-11-23	0	2
1281862795430720068	2017-11-22	0	2
4039409316499179467	2017-11-22	0	2
7466170329065439745	2017-11-23	2	2
9030755712259096378	2017-11-25	1	2
-2347880520853080964	2017-11-22	3	2
-6348183729637733721	2017-11-22	3	2
-8109815842878272902	2017-11-23	0	2
195740616091203860	2017-11-23	3	2
3829732873798026959	2017-11-23	3	2
6300963398452227387	2017-11-23	1	2
-4482340510599720188	2017-11-24	0	2
8462281448779575859	2017-11-23	1	2
-2953659695548699099	2017-11-25	0	2
-5619863664258361270	2017-11-24	0	2
-6184270497648074232	2017-11-24	0	2
-7942973236874891155	2017-11-25	0	2
-8681835532700949847	2017-11-24	0	2
1736892850024293442	2017-11-22	0	2
3719701635725653557	2017-11-23	0	2
-8700661650850025449	2017-11-22	2	2
-1574590120773363280	2017-11-24	0	2
-2769399118705152011	2017-11-22	1	2
-388536492573024502	2017-11-22	3	2
-4178833000364225820	2017-11-22	0	2
-5064620580802923870	2017-11-24	1	2
-6808166267374793975	2017-11-23	4	2
6989757451213117545	2017-11-23	2	2
8372275763103128272	2017-11-24	0	2
-2397407049090761523	2017-11-22	1	2
-2659288639172144206	2017-11-24	0	2
-603792807277513807	2017-11-24	1	2
-6191332088374962068	2017-11-25	0	2
-6971447488758690261	2017-11-25	3	2
3488188221172962375	2017-11-23	1	2
9282087218049251	2017-11-22	3	2
-1607152120350369617	2017-11-24	1	2
-3177191317694973808	2017-11-24	1	2
-7663448419909885112	2017-11-25	1	2
1841627672033129440	2017-11-22	2	2
6803931873775078895	2017-11-25	0	2
4015222192827960509	2017-11-24	2	2
4199487098388715470	2017-11-22	1	2
-1400385208524300451	2017-11-22	0	2
-6135064406858278316	2017-11-22	1	2
5161067488027566988	2017-11-23	2	2
9045973492844681649	2017-11-23	0	2
-3090377597213968527	2017-11-23	1	2
5520831552314880007	2017-11-22	0	2
-1084535426195222621	2017-11-24	1	2
-5671872426752786647	2017-11-22	0	2
-6271742658770799297	2017-11-23	1	2
-8631526104076095938	2017-11-22	0	2
3012430032578415550	2017-11-22	1	2
-3879038440933117407	2017-11-23	0	2
-1126555638356540238	2017-11-23	0	2
-1439816451211607089	2017-11-23	0	2
-2124036670801506404	2017-11-22	1	2
-3269287747930525317	2017-11-22	1	2
-3619014521786694197	2017-11-22	1	2
-4389119865918647949	2017-11-24	0	2
-765642594177593691	2017-11-23	0	2
-8156159859099378985	2017-11-24	0	2
3865672652448471799	2017-11-24	0	2
3876933746340610845	2017-11-22	2	2
4141120566427266417	2017-11-24	0	2
5373725415419268093	2017-11-23	1	2
6124332401557304832	2017-11-23	0	2
7924805624266701914	2017-11-22	1	2
8537266291373034864	2017-11-22	2	2
-6646445704780733131	2017-11-22	0	2
-7767045829143216621	2017-11-24	0	2
1168313054130686148	2017-11-22	1	2
-1059959288479479486	2017-11-22	1	2
-4924761264354646042	2017-11-23	0	2
-4961111881724700561	2017-11-25	0	2
-499911187235938306	2017-11-23	0	2
-5519630300563451608	2017-11-23	0	2
-6156815862992433097	2017-11-23	1	2
-6325566743803001534	2017-11-22	1	2
-6672039238065525932	2017-11-22	0	2
-6725787344721473285	2017-11-23	5	2
-7408578285341474812	2017-11-24	0	2
-8115684241613595861	2017-11-23	1	2
-8310139232334682438	2017-11-23	0	2
176264389222368804	2017-11-25	5	2
2237583417662847079	2017-11-22	0	2
2401382821716815362	2017-11-23	2	2
5246454752038647885	2017-11-22	2	2
6811763016666496544	2017-11-22	0	2
6888643612881666381	2017-11-23	0	2
6894486151545856543	2017-11-23	0	2
760350504674691345	2017-11-22	1	2
7782661208426028975	2017-11-23	1	2
8791841013760513024	2017-11-22	0	2
-1798415709576063880	2017-11-23	0	2
-2423470938392687995	2017-11-24	0	2
-3695896315039085092	2017-11-22	0	2
-4548407200955792866	2017-11-23	0	2
-4764707042894889347	2017-11-22	0	2
-5202242634526815918	2017-11-22	0	2
-549497797861947572	2017-11-23	0	2
-5550275311633231811	2017-11-22	0	2
-5590965967290636791	2017-11-23	0	2
-5927030831786005876	2017-11-23	0	2
-5955466319737799061	2017-11-22	0	2
-5964579527280622571	2017-11-24	0	2
-6940310557880383828	2017-11-23	1	2
-7067098474258479012	2017-11-25	0	2
-7083160168649514006	2017-11-22	0	2
-7178370123682798878	2017-11-23	0	2
-723197952886906161	2017-11-24	0	2
-7247405217490782806	2017-11-22	1	2
-7338514286068058108	2017-11-23	0	2
-7339413987442339596	2017-11-23	0	2
-7406125321897670638	2017-11-24	0	2
-805331871325598077	2017-11-25	0	2
-8156295874234331060	2017-11-24	1	2
-8390882299182283720	2017-11-22	1	2
-8807739441569282331	2017-11-23	0	2
-8949455990408776914	2017-11-22	0	2
-9071074139838297649	2017-11-24	0	2
-9093132425153193520	2017-11-23	0	2
199035873019721083	2017-11-23	0	2
3022328737008174028	2017-11-24	0	2
340996583088054438	2017-11-22	0	2
3960102024510235433	2017-11-25	1	2
4276891749649016987	2017-11-23	0	2
4382890401290224228	2017-11-22	0	2
4550333496287223009	2017-11-22	1	2
518665970846114354	2017-11-22	0	2
5355615671385336508	2017-11-24	0	2
6302859734008691520	2017-11-22	0	2
6916511730101078160	2017-11-23	2	2
7059198936464921211	2017-11-24	0	2
8484498975531425521	2017-11-22	0	2
8500322386229619109	2017-11-23	0	2
8794222220383451208	2017-11-24	1	2
-579334245279827471	2017-11-22	1	2
-3754630008928225151	2017-11-22	0	2
-1856821113410579015	2017-11-22	1	2
-2526605746717585720	2017-11-24	0	2
-2936556394268618245	2017-11-24	0	2
-3434159451529015746	2017-11-22	2	2
-4262720127891184657	2017-11-23	4	2
-44582240729315505	2017-11-22	1	2
-5419685532200775656	2017-11-22	0	2
-5733716942501881815	2017-11-24	0	2
-5789554948173366592	2017-11-22	0	2
-6363820749531974871	2017-11-22	0	2
-7579240001612659888	2017-11-23	0	2
-7842488813078907481	2017-11-23	0	2
-7892375034877039195	2017-11-24	1	2
-8138424051590274513	2017-11-22	10	2
-8417955728066013497	2017-11-25	0	2
1238209645233779839	2017-11-22	0	2
1409948054473606192	2017-11-23	1	2
1447094606446642839	2017-11-23	3	2
227569749814781984	2017-11-23	0	2
2426317464728280400	2017-11-23	0	2
2640952546244942851	2017-11-22	1	2
293314091373657926	2017-11-22	1	2
2950098195430797550	2017-11-22	1	2
3201675503236074865	2017-11-22	2	2
3373467419762663608	2017-11-24	1	2
3533632294112511450	2017-11-23	1	2
4309407676512832020	2017-11-23	1	2
4320262684220523350	2017-11-23	1	2
5348821674352125581	2017-11-22	1	2
7506991084417590306	2017-11-22	0	2
7773914057609570896	2017-11-23	1	2
8339354373282473466	2017-11-22	1	2
8778608330494170673	2017-11-24	0	2
8850527258173266585	2017-11-22	1	2
-9220836347094703551	2017-11-22	4	2
1985094362873852183	2017-11-23	0	2
2295732012088623261	2017-11-24	0	2
-2780065272271826199	2017-11-22	0	2
-3122370254014786668	2017-11-23	0	2
-5043192602364828134	2017-11-22	0	2
-6205691102272267421	2017-11-22	1	2
-6526879024975678415	2017-11-22	1	2
-7801514226917614673	2017-11-22	0	2
-8075374711725349310	2017-11-23	3	2
3825480376106518797	2017-11-22	0	2
4169400622735274388	2017-11-23	1	2
7078473719012198752	2017-11-22	1	2
7393385590625624983	2017-11-22	0	2
8885572093375565696	2017-11-23	0	2
8038667456925416785	2017-11-22	0	2
-1006914434622560885	2017-11-22	0	2
-1685963506836778248	2017-11-23	0	2
-2563604544595262291	2017-11-22	0	2
-2605394430478989056	2017-11-24	5	2
-5246477667176562838	2017-11-24	1	2
-600649283592547885	2017-11-23	0	2
-6072522544337866294	2017-11-23	0	2
-6385682477858882809	2017-11-24	0	2
1721576861979980799	2017-11-22	2	2
2038185766480026517	2017-11-22	0	2
6091007476578189143	2017-11-23	0	2
7600773804989459416	2017-11-23	0	2
8907666207260233885	2017-11-22	2	2
-2297139204282300856	2017-11-22	0	2
-5276101131696652124	2017-11-24	1	2
5935260435465767169	2017-11-24	2	2
8264844099875886837	2017-11-23	0	2
8328984419405486239	2017-11-24	0	2
-5070746920075047982	2017-11-23	0	2
-7905807110481766418	2017-11-23	0	2
5659086272578651508	2017-11-22	0	2
-2885728030686859667	2017-11-22	0	2
-3379099584044852305	2017-11-24	0	2
-4969969324802943170	2017-11-22	0	2
-560550302232656035	2017-11-24	1	2
-5758401576572633134	2017-11-25	0	2
-5995996510823285329	2017-11-24	0	2
-6190429260335286363	2017-11-24	0	2
-7282349572695652596	2017-11-23	0	2
1435232977124677059	2017-11-24	0	2
1618350982731869974	2017-11-23	1	2
2854544275203235185	2017-11-23	1	2
4177792793609302155	2017-11-23	0	2
434333318075084207	2017-11-23	0	2
5724138074208132943	2017-11-22	0	2
6367584569622691390	2017-11-24	0	2
6757059921911097805	2017-11-22	0	2
8604273870956487398	2017-11-22	0	2
4094529239374155591	2017-11-22	0	2
-2529988252029292479	2017-11-24	1	2
-7910404604423054277	2017-11-24	0	2
-2401355167661087465	2017-11-23	2	2
-5427879826348715985	2017-11-24	1	2
-5619085287074818178	2017-11-24	0	2
-7504137768683504286	2017-11-24	0	2
-8740501223309963054	2017-11-22	0	2
6732695496022870257	2017-11-25	0	2
678833318855740313	2017-11-24	0	2
8204912435734012680	2017-11-22	1	2
-1198331474382204913	2017-11-24	0	2
-2021905660514497924	2017-11-25	2	2
-212524411696101235	2017-11-25	1	2
-2593356009434123744	2017-11-24	1	2
-2649926931984195020	2017-11-23	0	2
-3196795507113522289	2017-11-22	4	2
-3845511485515438871	2017-11-25	0	2
-3917621002884688495	2017-11-25	2	2
-3996093497405366952	2017-11-23	1	2
-4091288120859632212	2017-11-24	3	2
-4487288008878157045	2017-11-22	0	2
-4529089023588170491	2017-11-23	2	2
-4834343951863864645	2017-11-24	1	2
-5307165975524113499	2017-11-24	0	2
-557757809172658465	2017-11-24	0	2
-5678338364631604495	2017-11-24	0	2
-5967390218518769506	2017-11-22	0	2
-6109902042944979012	2017-11-23	0	2
-6112027055704303932	2017-11-25	0	2
-6238141383547284878	2017-11-22	1	2
-6299095108346952516	2017-11-24	1	2
-6705952107398863830	2017-11-23	0	2
-7623517737553521945	2017-11-23	0	2
-8046591022386788623	2017-11-24	2	2
-8084901633851239202	2017-11-22	0	2
-8150498919789374946	2017-11-24	0	2
-8250250838261312063	2017-11-22	0	2
-8318598649366172271	2017-11-22	0	2
-865593307656451001	2017-11-23	0	2
-8918153240749046523	2017-11-23	4	2
-9062018650121052655	2017-11-22	1	2
1218994527599765710	2017-11-22	3	2
1480471949578543344	2017-11-23	1	2
1786958856171352383	2017-11-24	0	2
1914931183889398064	2017-11-23	0	2
2049591151219349711	2017-11-23	0	2
2075229880782636083	2017-11-23	0	2
2125539623511099265	2017-11-24	0	2
226763183560420040	2017-11-23	1	2
2473672835170512179	2017-11-24	3	2
3520609049107483127	2017-11-25	0	2
3646129434931480773	2017-11-22	0	2
3804071626517227489	2017-11-23	1	2
41154727524619236	2017-11-23	0	2
4335206517569704860	2017-11-23	1	2
4469858906219035454	2017-11-24	0	2
463958721045184706	2017-11-24	2	2
4773492818960796850	2017-11-23	0	2
5027494111141299501	2017-11-24	0	2
512724763467593876	2017-11-24	0	2
5913316120353545916	2017-11-22	0	2
5957183189437040213	2017-11-23	1	2
6128641640472988323	2017-11-23	0	2
6410417351133738484	2017-11-24	1	2
6576647021234305137	2017-11-22	1	2
6674673347374981890	2017-11-23	1	2
7166151567047386915	2017-11-22	0	2
7208709874359019531	2017-11-22	1	2
8385733148990824785	2017-11-22	1	2
3860907889186594731	2017-11-22	2	2
5356902209910755276	2017-11-22	0	2
-3831405988230196724	2017-11-24	1	2
-4353214201640013469	2017-11-22	0	2
-4397885890138631416	2017-11-23	0	2
-845785353567280041	2017-11-24	0	2
3158441247068994994	2017-11-23	0	2
3180308571343757807	2017-11-22	2	2
6371392522418942752	2017-11-22	0	2
8351153784836087498	2017-11-23	0	2
9120723805970232096	2017-11-22	0	2
-1467635714179841003	2017-11-25	2	2
-4719901960445069726	2017-11-22	0	2
1368329057441524341	2017-11-23	1	2
1467611279523585810	2017-11-22	1	2
2718805240983463751	2017-11-23	0	2
2960022762189542178	2017-11-24	0	2
4444770490596880831	2017-11-23	0	2
4627505178960131706	2017-11-22	4	2
602042752457901935	2017-11-24	1	2
-1110012617774281881	2017-11-22	0	2
-6036897010392676516	2017-11-22	2	2
3088660571186263684	2017-11-23	0	2
5091291895400209983	2017-11-22	0	2
-499605900081534571	2017-11-22	2	2
-5942642425675127877	2017-11-23	0	2
5569802502787769836	2017-11-24	0	2
-1480193154971722275	2017-11-24	1	2
-179193070465034072	2017-11-22	0	2
-2538254415943258013	2017-11-25	0	2
-2638108456479459897	2017-11-23	0	2
-4531004549015960399	2017-11-25	0	2
-5378850626022867500	2017-11-23	0	2
-6409632292113510704	2017-11-23	0	2
2741237246332424893	2017-11-22	1	2
4371146442902272932	2017-11-24	0	2
-7865349411700933485	2017-11-24	0	2
1887038897429323501	2017-11-23	0	2
-1420831803989224634	2017-11-25	1	3
-6576119795693656745	2017-11-23	0	3
-6662298429570408720	2017-11-22	0	3
212117070377001674	2017-11-24	0	3
2267299736552562155	2017-11-23	0	3
2862158235691013320	2017-11-22	0	3
3087265062770994909	2017-11-22	0	3
3138831258593738523	2017-11-25	0	3
3607115536544910351	2017-11-24	0	3
504745053912681014	2017-11-22	0	3
5100895444339740231	2017-11-23	0	3
6965033739859605520	2017-11-25	0	3
7389977556563208147	2017-11-23	1	3
7987994444090533524	2017-11-23	0	3
8506342878045249547	2017-11-22	1	3
-5285520386157773869	2017-11-23	0	3
-5440744701843367428	2017-11-22	0	3
-6434500102136784019	2017-11-25	0	3
-6722925237672296720	2017-11-23	0	3
-6809134316304283997	2017-11-24	0	3
-7233693879888150834	2017-11-22	0	3
1476096314006575675	2017-11-22	0	3
1796857733383373161	2017-11-25	0	3
2792535631528071569	2017-11-24	0	3
3067542065216109813	2017-11-24	0	3
3782625336244226222	2017-11-24	0	3
5724643908780951913	2017-11-22	0	3
6775791711514932470	2017-11-24	0	3
7311335522907432555	2017-11-22	3	3
7904108084271079269	2017-11-24	1	3
8556002224753573426	2017-11-22	0	3
-3923767025596447775	2017-11-24	0	3
-5667465421875617993	2017-11-23	0	3
353643522236313756	2017-11-23	0	3
5557309095780804110	2017-11-24	0	3
6299421998855977772	2017-11-24	0	3
7233936796591567344	2017-11-23	0	3
7236900113738740389	2017-11-23	0	3
7636971244734184753	2017-11-23	0	3
8152645821860616117	2017-11-24	0	3
8461912974021653566	2017-11-23	0	3
-5784427530651280043	2017-11-24	0	3
-8898771914337305679	2017-11-24	0	3
3264367903931411900	2017-11-23	2	3
7127799154570300851	2017-11-23	0	3
7811048981366397593	2017-11-22	0	3
9137008933458344995	2017-11-22	1	3
-128691017766534251	2017-11-22	0	3
-1765948362866129047	2017-11-22	1	3
-4495571484419304285	2017-11-22	0	3
-7837517574271638720	2017-11-22	1	3
-9210488009879348554	2017-11-22	0	3
2479423712072892821	2017-11-23	3	3
-3979871127466096210	2017-11-22	0	3
-7065981076358639639	2017-11-23	1	3
1593616152835538797	2017-11-22	0	3
3452718800605084900	2017-11-24	1	3
-311442752347936470	2017-11-23	0	3
-7009408841411592673	2017-11-22	1	3
-7635875054385022201	2017-11-24	2	3
4060163515287469063	2017-11-22	1	3
-5464111066646594130	2017-11-24	0	3
-7871355678920218284	2017-11-24	0	3
2045239350322250880	2017-11-23	0	3
2722657237258054198	2017-11-25	0	3
4042174165582044869	2017-11-25	0	3
4113542116724578961	2017-11-23	0	3
7923271963358050185	2017-11-24	0	3
8110738461412053165	2017-11-22	1	3
-1309201862691657460	2017-11-22	0	3
-169730925668500148	2017-11-22	3	3
-257425449630729236	2017-11-22	0	3
-2605779936528158199	2017-11-22	0	3
-4532296017379898449	2017-11-22	0	3
-5530635271841464905	2017-11-23	1	3
-5647728736676956208	2017-11-24	0	3
-7427700374190131676	2017-11-22	0	3
-7518528324956997257	2017-11-25	0	3
-7826541505109011723	2017-11-23	1	3
-8642144344644924342	2017-11-24	1	3
1435622121892763895	2017-11-22	2	3
9159653130588066405	2017-11-23	0	3
-8133092662647452189	2017-11-22	1	3
-8588123896229899131	2017-11-22	0	3
2623561888465406093	2017-11-23	0	3
2808600512375535145	2017-11-23	0	3
4260171292151675872	2017-11-25	0	3
738008086989217426	2017-11-23	0	3
7876728198840962386	2017-11-24	0	3
-3793195579653239052	2017-11-23	0	3
-4182293473990025079	2017-11-22	0	3
-6486610083321075145	2017-11-24	0	3
3684620720361708806	2017-11-25	0	3
4138050836163280901	2017-11-24	0	3
4627330192279263411	2017-11-24	0	3
7564357523771800534	2017-11-22	0	3
7770071891708530283	2017-11-23	0	3
7839072649693902618	2017-11-24	0	3
-1721467021341711423	2017-11-22	0	3
-206264540544318113	2017-11-22	0	3
-7091501699254341611	2017-11-22	0	3
-7861296276878430169	2017-11-23	1	3
3035631293689817350	2017-11-24	0	3
361554711423432361	2017-11-24	1	3
3729427478178592944	2017-11-23	1	3
4020278750953622653	2017-11-24	1	3
6336864924972644304	2017-11-24	1	3
8459206413582954464	2017-11-22	0	3
8617959301261106889	2017-11-22	1	3
-1007582305826993484	2017-11-23	0	3
-2486970734441163582	2017-11-22	1	3
-4671287479895674267	2017-11-23	0	3
-6139696770711196891	2017-11-23	0	3
-6343467011920696522	2017-11-22	0	3
-7662050988954562465	2017-11-22	0	3
3109634371272527159	2017-11-23	0	3
4044046845119712189	2017-11-24	0	3
424303942289418340	2017-11-24	0	3
5675405466722357025	2017-11-22	0	3
6775438068965702056	2017-11-23	0	3
-2919280009070541914	2017-11-22	0	3
6942689658511205304	2017-11-23	1	3
-1061998669052730292	2017-11-23	0	3
-3757490726043417973	2017-11-24	1	3
-4575158243705465322	2017-11-24	0	3
-5865790580752505385	2017-11-22	0	3
-7183070920297513337	2017-11-23	1	3
-7701335578925382102	2017-11-24	0	3
1750172139792833669	2017-11-24	0	3
1792490145377269854	2017-11-22	1	3
3443507629767636796	2017-11-23	1	3
-1954866091897613962	2017-11-22	0	3
-1962843797608526046	2017-11-23	0	3
-2395045448294228356	2017-11-22	0	3
-3973845016199081204	2017-11-24	1	3
-4001314223080868888	2017-11-24	1	3
-4751687039841944353	2017-11-23	0	3
-6149545893029931226	2017-11-22	0	3
-6981723201923914549	2017-11-22	2	3
-7577632113118509265	2017-11-23	1	3
-7873509987192011626	2017-11-23	0	3
-8009119358154532277	2017-11-24	0	3
-8981431365956210160	2017-11-23	0	3
-9182167032961168363	2017-11-24	0	3
209414578680861653	2017-11-23	1	3
3433579917366758980	2017-11-23	1	3
4379728116362226232	2017-11-22	0	3
5936477731198970140	2017-11-22	0	3
6026202953356052	2017-11-23	1	3
6073886755417347031	2017-11-23	0	3
6764224807319392296	2017-11-24	0	3
7604063443956745703	2017-11-24	0	3
7858302588734239029	2017-11-23	3	3
7976819514329572686	2017-11-22	0	3
-1314808381109831784	2017-11-24	0	3
-2907036397474891460	2017-11-24	0	3
-7214775794442086429	2017-11-23	0	3
4784912201759916435	2017-11-23	2	3
7814438400612919867	2017-11-23	0	3
-1094393025838840581	2017-11-23	2	3
2185941793441359834	2017-11-22	0	3
6907789935071306532	2017-11-22	0	3
-285546212958554947	2017-11-22	1	3
134838874758528965	2017-11-24	0	3
3534281316587172741	2017-11-25	0	3
-2703270195570390374	2017-11-25	1	3
-5948190378150429802	2017-11-23	0	3
3073909016897117140	2017-11-24	2	3
3494795599833740771	2017-11-22	0	3
5949963370498623602	2017-11-23	1	3
-4598128832783980005	2017-11-22	0	3
-6045768127797349352	2017-11-23	0	3
-8550310270176230965	2017-11-23	2	3
-8941230123194592630	2017-11-23	8	3
3504048462274345028	2017-11-22	4	3
4133650701142999523	2017-11-22	2	3
4458320335703496056	2017-11-25	1	3
5950919108283664562	2017-11-22	1	3
-217337167295304681	2017-11-22	3	3
-2266095420636911832	2017-11-23	1	3
-4267303600737659087	2017-11-23	0	3
-5349822246965661741	2017-11-23	0	3
-5428010761115725189	2017-11-23	0	3
-5621460750277510077	2017-11-23	0	3
-7765787629520913623	2017-11-23	2	3
-9070754489314222242	2017-11-22	0	3
-9105374457447761710	2017-11-22	0	3
1413381943283906784	2017-11-24	0	3
1665946760990483124	2017-11-23	1	3
1943268917208542105	2017-11-24	1	3
2268359186422707159	2017-11-24	4	3
2389793004102263914	2017-11-24	2	3
3164961041657665809	2017-11-22	0	3
3319148373238676806	2017-11-22	0	3
3821346007239965890	2017-11-22	1	3
7267213476650439701	2017-11-24	0	3
9161654294578003647	2017-11-22	0	3
-3041285233881896394	2017-11-23	1	3
-8733868314905898969	2017-11-23	0	3
-8848364164013811770	2017-11-24	0	3
1590992182360679062	2017-11-25	0	3
-3844800890940384812	2017-11-22	0	3
-9083629703067242050	2017-11-23	1	3
7183734666922655440	2017-11-25	0	3
8619731840876064330	2017-11-22	0	3
-3557515155969296838	2017-11-22	1	3
-4848618396258162292	2017-11-23	2	3
1633534214849592441	2017-11-24	2	3
2446674353257481429	2017-11-22	0	3
-7595190872297597061	2017-11-23	2	3
-7850007697215551909	2017-11-22	3	3
-7873876456285025567	2017-11-23	0	3
3000437429878378254	2017-11-23	1	3
3431046304828990939	2017-11-22	2	3
4244919886232545043	2017-11-24	0	3
4463443864964007904	2017-11-24	2	3
8380862469033828553	2017-11-22	1	3
7621261582680192996	2017-11-22	1	3
-605990945579426890	2017-11-25	1	3
-8628533299455307381	2017-11-23	0	3
223095758623852800	2017-11-25	1	3
2450002540148925151	2017-11-22	0	3
2537780651113842458	2017-11-22	0	3
4256119304150772011	2017-11-24	0	3
4674249569010295975	2017-11-22	2	3
4973243211922685699	2017-11-23	1	3
718624919530497488	2017-11-22	1	3
8510784865946134421	2017-11-22	1	3
2828734566182536742	2017-11-24	1	3
3158699503563747377	2017-11-22	0	3
590174033539670367	2017-11-22	1	3
6738573488946156560	2017-11-22	3	3
1032296369472684519	2017-11-23	1	3
7868946991779278662	2017-11-24	0	3
-2884998474291206414	2017-11-22	0	3
-3263528346692262798	2017-11-22	0	3
-4790923376184054520	2017-11-22	2	3
-7754055186253300533	2017-11-22	0	3
-8243554707500783107	2017-11-24	0	3
113478303996805598	2017-11-22	0	3
1155401598477646785	2017-11-24	0	3
1733147166316649266	2017-11-24	0	3
2358056122779646329	2017-11-22	1	3
3951059387961555938	2017-11-24	1	3
5402079052649047293	2017-11-24	1	3
5706540070044454364	2017-11-23	0	3
5749018617216066827	2017-11-24	1	3
8379044186984507265	2017-11-24	0	3
-5223447952259357433	2017-11-25	0	3
-6813268289948274007	2017-11-22	1	3
-9145818247621065595	2017-11-22	0	3
6248115319539867891	2017-11-22	1	3
-1590971639528678395	2017-11-22	0	3
-1827822383743786045	2017-11-23	0	3
-2819481647434640258	2017-11-22	1	3
-3332520450268907856	2017-11-25	0	3
-3437305743193854866	2017-11-24	0	3
-3957983253217896618	2017-11-23	0	3
-4007907403628408847	2017-11-23	0	3
-403363931312964485	2017-11-22	0	3
-4046673318905367695	2017-11-24	0	3
-4094313099850630081	2017-11-24	1	3
-4622517022127247582	2017-11-23	0	3
-516913256843807587	2017-11-23	0	3
-52412785290644889	2017-11-24	0	3
-545560237898781712	2017-11-23	0	3
-5914919202195507455	2017-11-23	1	3
-7164703426348308232	2017-11-22	0	3
-7333985106974804080	2017-11-23	0	3
-7567592372778513142	2017-11-22	1	3
-757311966713889597	2017-11-22	0	3
-8276318744633037037	2017-11-23	2	3
-8774928952535797874	2017-11-22	0	3
1362043973299608658	2017-11-24	1	3
1445508165959879823	2017-11-24	0	3
1999105025776332999	2017-11-23	0	3
2152391662773709624	2017-11-24	1	3
304354488708483483	2017-11-22	1	3
3677440620774482026	2017-11-24	0	3
4200310196961284024	2017-11-23	0	3
4640589299331753458	2017-11-22	1	3
4668478222187712583	2017-11-23	0	3
5235255547707970584	2017-11-24	0	3
5789646780340396234	2017-11-22	0	3
6112912897586501613	2017-11-23	0	3
7075477122546201059	2017-11-23	0	3
7085058747257161809	2017-11-22	0	3
8094185710533584792	2017-11-23	0	3
8415612464417213046	2017-11-22	0	3
9050020852537096849	2017-11-23	0	3
9126598913932539359	2017-11-22	0	3
9148617840846959793	2017-11-23	0	3
-1580223334141526319	2017-11-22	0	3
-7553511046719779986	2017-11-25	0	3
3336510777216169062	2017-11-23	0	3
-2063442525037057628	2017-11-23	2	3
4256634584900971732	2017-11-25	0	3
5592618461380375228	2017-11-22	0	3
-349658078069275261	2017-11-22	1	3
-3558764282321566690	2017-11-22	1	3
-5294961325466866260	2017-11-22	0	3
-7390432665390208231	2017-11-23	0	3
-7453407005647313879	2017-11-25	2	3
1501338529043687933	2017-11-23	0	3
1929458945009964960	2017-11-23	0	3
2653445387409211956	2017-11-23	1	3
3643366802527673821	2017-11-23	0	3
6189681066615046397	2017-11-24	0	3
6884092103995687298	2017-11-24	0	3
-1240884016552409865	2017-11-24	0	3
-33285257358134803	2017-11-22	2	3
-5941516935533766172	2017-11-22	0	3
2112641722343655023	2017-11-23	0	3
8410286486881158113	2017-11-24	1	3
218935315097683975	2017-11-24	0	3
